REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Enterprise size,Advanced technology acquisition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,Cl,c,STATUS,DEx
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Total enterprises,Customize,Percent,239,units,0,v80736983,1.8.1.4,39.9,E,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Total enterprises,Develop,Percent,239,units,0,v80736984,1.8.1.5,27.3,B,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Total enterprises,Merger or acquisition,Percent,239,units,0,v80736985,1.8.1.6,0.0,A,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80736986,1.8.2.1,80.0,E,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80736987,1.8.2.2,6.7,B,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80736988,1.8.2.3,13.3,B,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80736989,1.8.2.4,40.0,E,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80736990,1.8.2.5,13.3,B,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80736991,1.8.2.6,0.0,A,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80736992,1.8.3.1,,x,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80736993,1.8.3.2,,x,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80736994,1.8.3.3,,x,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80736995,1.8.3.4,,x,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80736996,1.8.3.5,,x,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80736997,1.8.3.6,,x,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80736998,1.8.4.1,71.4,E,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80736999,1.8.4.2,,F,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),License,Percent,239,units,0,v80737000,1.8.4.3,,F,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737001,1.8.4.4,,F,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737002,1.8.4.5,,F,1
2009,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737003,1.8.4.6,0.0,A,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Purchase,Percent,239,units,0,v80737004,1.9.1.1,58.7,E,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Lease,Percent,239,units,0,v80737005,1.9.1.2,0.0,A,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,License,Percent,239,units,0,v80737006,1.9.1.3,17.1,B,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Customize,Percent,239,units,0,v80737007,1.9.1.4,41.6,E,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Develop,Percent,239,units,0,v80737008,1.9.1.5,16.8,B,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737009,1.9.1.6,8.6,B,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737010,1.9.2.1,66.7,E,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737011,1.9.2.2,0.0,A,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737012,1.9.2.3,22.2,E,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737013,1.9.2.4,44.4,E,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737014,1.9.2.5,11.1,B,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737015,1.9.2.6,11.1,B,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737016,1.9.3.1,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737017,1.9.3.2,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737018,1.9.3.3,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737019,1.9.3.4,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737020,1.9.3.5,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737021,1.9.3.6,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737022,1.9.4.1,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737023,1.9.4.2,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737024,1.9.4.3,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737025,1.9.4.4,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737026,1.9.4.5,,x,1
2009,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737027,1.9.4.6,,x,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Purchase,Percent,239,units,0,v80737028,1.10.1.1,68.6,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Lease,Percent,239,units,0,v80737029,1.10.1.2,17.7,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,License,Percent,239,units,0,v80737030,1.10.1.3,41.0,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Customize,Percent,239,units,0,v80737031,1.10.1.4,31.4,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Develop,Percent,239,units,0,v80737032,1.10.1.5,45.0,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Merger or acquisition,Percent,239,units,0,v80737033,1.10.1.6,5.9,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737034,1.10.2.1,69.2,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737035,1.10.2.2,23.1,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737036,1.10.2.3,23.1,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737037,1.10.2.4,30.8,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737038,1.10.2.5,38.5,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737039,1.10.2.6,7.7,B,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737040,1.10.3.1,,x,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737041,1.10.3.2,,x,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737042,1.10.3.3,,x,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737043,1.10.3.4,,x,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737044,1.10.3.5,,x,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737045,1.10.3.6,,x,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737046,1.10.4.1,,..,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737047,1.10.4.2,,..,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),License,Percent,239,units,0,v80737048,1.10.4.3,,..,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737049,1.10.4.4,,..,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737050,1.10.4.5,,..,1
2009,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737051,1.10.4.6,,..,1
2009,Canada,2016A000011124,Construction [23,Total enterprises,Purchase,Percent,239,units,0,v80737052,1.11.1.1,100.0,A,1
2009,Canada,2016A000011124,Construction [23,Total enterprises,Lease,Percent,239,units,0,v80737053,1.11.1.2,1.4,B,1
2009,Canada,2016A000011124,Construction [23,Total enterprises,License,Percent,239,units,0,v80737054,1.11.1.3,5.8,B,1
2009,Canada,2016A000011124,Construction [23,Total enterprises,Customize,Percent,239,units,0,v80737055,1.11.1.4,5.8,B,1
2009,Canada,2016A000011124,Construction [23,Total enterprises,Develop,Percent,239,units,0,v80737056,1.11.1.5,15.9,E,1
2009,Canada,2016A000011124,Construction [23,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737057,1.11.1.6,0.0,A,1
2009,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737058,1.11.2.1,100.0,A,1
2009,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737059,1.11.2.2,0.0,A,1
2009,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737060,1.11.2.3,0.0,A,1
2009,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737061,1.11.2.4,0.0,A,1
2009,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737062,1.11.2.5,,F,1
2009,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737063,1.11.2.6,0.0,A,1
2009,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737064,1.11.3.1,,x,1
2009,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737065,1.11.3.2,,x,1
2009,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737066,1.11.3.3,,x,1
2009,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737067,1.11.3.4,,x,1
2009,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737068,1.11.3.5,,x,1
2009,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737069,1.11.3.6,,x,1
2009,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737070,1.11.4.1,,x,1
2009,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737071,1.11.4.2,,x,1
2009,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737072,1.11.4.3,,x,1
2009,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737073,1.11.4.4,,x,1
2009,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737074,1.11.4.5,,x,1
2009,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737075,1.11.4.6,,x,1
2009,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Purchase,Percent,239,units,0,v80737076,1.12.1.1,74.8,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Lease,Percent,239,units,0,v80737077,1.12.1.2,11.1,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,License,Percent,239,units,0,v80737078,1.12.1.3,17.5,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Customize,Percent,239,units,0,v80737079,1.12.1.4,33.7,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Develop,Percent,239,units,0,v80737080,1.12.1.5,20.5,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737081,1.12.1.6,2.2,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737082,1.12.2.1,74.5,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737083,1.12.2.2,11.1,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737084,1.12.2.3,16.0,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737085,1.12.2.4,31.2,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737086,1.12.2.5,17.6,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737087,1.12.2.6,2.2,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737088,1.12.3.1,76.3,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737089,1.12.3.2,9.4,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737090,1.12.3.3,18.0,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737091,1.12.3.4,37.8,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737092,1.12.3.5,24.7,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737093,1.12.3.6,1.4,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737094,1.12.4.1,75.0,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737095,1.12.4.2,14.1,A,1
2009,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737096,1.12.4.3,28.6,A,1
